Run Subrun Event
17500 21 1059 
17114 169 8481 
17219 121 6063 
17573 130 6545 
17530 120 6008 
14710 0 12 
14710 29 1471 
14710 37 1883 
17426 17 875 
17630 84 4206 
17091 8 415 
14768 158 7922 
17601 92 4621 
17306 50 2537 
17102 81 4060 
17577 52 2642 
17301 137 6877 
17308 149 7484 
17851 271 13590 
17494 138 6910 
14831 22 1134 
15129 54 2730 
17666 71 3575 
17536 4 217 
17536 11 598 
17556 103 5171 
17186 54 2727 
17683 144 7242 
17208 216 10825 
17634 15 790 
17667 249 12497 
14882 77 3873 
17840 195 9770 
17364 14 716 
17111 45 2270 
17205 196 9816 
17851 281 14076 
17307 5 268 
17307 108 5438 
17675 77 3890 
17065 46 2348 
17448 21 1060 
17426 8 433 
17875 407 20379 
17875 417 20892 
17855 181 9052 
17600 84 4234 
17257 87 4353 
17174 76 3807 
17174 76 3835 
17545 60 3037 
17865 156 7810 
17070 59 2982 
17235 27 1381 
17671 397 19853 
17847 68 3438 
17338 106 5332 
17309 34 1726 
17251 97 4863 
17228 61 3064 
17328 0 5 
17774 3 165 
17489 253 12685 
17237 399 19964 
17237 487 24367 
17307 76 3814 
17517 221 11081 
17160 8 445 
17160 16 835 
17488 64 3245 
17361 310 15535 
17401 68 3406 
17129 22 1148 
17636 44 2219 
17309 60 3028 
14675 55 2774 
17429 0 29 
17429 0 49 
17400 206 10338 
17070 140 7001 
17663 44 2235 
17631 122 6122 
17365 135 6754 
17561 119 5996 
14722 41 2092 
14722 184 9226 
17070 225 11258 
17237 170 8531 
17185 6 322 
17482 12 624 
17240 365 18274 
17080 46 2345 
14998 192 9631 
17557 91 4588 
17614 224 11236 
17415 103 5197 
17865 183 9151 
17287 25 1278 
17219 39 1964 
17566 0 29 
17265 212 10602 
17440 127 6393 
15103 240 12049 
17762 2 132 
17762 2 150 
17240 211 10551 
17383 300 15024 
17073 10 538 
17195 45 2265 
17719 122 6107 
17108 1 96 
17664 2 139 
17664 73 3663 
17612 5 257 
17612 32 1630 
17701 104 5226 
17669 0 1 
17612 6 338 
17667 219 11000 
15117 50 2508 
17724 12 624 
17724 37 1853 
17523 35 1791 
17279 14 726 
14725 18 901 
14775 11 559 
17383 534 26730 
17383 558 27936 
17614 103 5178 
14885 10 524 
17205 190 9520 
17079 3 154 
17079 20 1045 
17079 23 1198 
17372 24 1241 
17267 145 7254 
17323 31 1600 
17428 21 1058 
17400 112 5612 
17083 18 934 
17083 18 940 
17083 44 2203 
17671 231 11595 
17618 43 2167 
17269 172 8644 
14590 100 5004 
17373 28 1442 
17489 210 10550 
17693 208 10448 
14631 180 9021 
17137 120 6008 
17478 61 3083 
17847 257 12872 
17511 12 611 
15151 217 10891 
17726 57 2854 
17162 128 6450 
17372 117 5869 
14805 207 10359 
15013 202 10126 
14893 218 10918 
17611 94 4736 
17237 169 8462 
17172 33 1652 
17829 218 10947 
15113 24 1240 
17432 5 273 
17432 18 903 
17226 106 5347 
17398 241 12080 
17141 33 1662 
17174 8 436 
17239 74 3712 
17239 250 12543 
17171 35 1795 
17271 8 413 
17349 30 1544 
17671 280 14045 
17671 301 15083 
17112 88 4416 
17138 131 6568 
17390 86 4331 
17318 36 1804 
17132 441 22052 
17215 35 1789 
17134 55 2779 
17101 67 3352 
17655 202 10125 
14760 78 3931 
17754 72 3612 
17492 60 3030 
17730 38 1939 
17552 196 9809 
17203 61 3073 
17875 49 2457 
17496 2 107 
17440 170 8525 
17611 2 113 
17250 4 221 
17667 17 876 
17506 22 1143 
17077 124 6215 
17584 42 2115 
15082 81 4064 
17585 20 1044 
17585 30 1517 
15014 226 11323 
17324 47 2382 
17497 99 4976 
17100 88 4422 
17453 63 3199 
17560 55 2768 
17235 4 201 
17683 200 10016 
17205 143 7176 
17683 195 9753 
17101 6 323 
17559 75 3787 
17308 124 6228 
17351 2 139 
17077 161 8092 
17671 15 799 
17087 415 20754 
17662 121 6062 
17100 45 2252 
17522 37 1866 
14959 48 2417 
17364 23 1166 
17328 21 1059 
17434 64 3234 
17475 187 9356 
14635 27 1368 
14965 46 2344 
17316 45 2275 
17249 184 9221 
14542 82 4108 
17655 64 3238 
14914 6 318 
17239 58 2934 
17209 0 28 
17448 71 3584 
17448 99 4989 
17073 22 1131 
17552 112 5635 
17552 148 7425 
17683 86 4302 
17776 29 1496 
17265 144 7216 
17471 47 2362 
17398 10 544 
17398 209 10490 
17328 100 5006 
17557 132 6609 
17199 112 5612 
17489 234 11709 
17869 49 2493 
14541 69 3489 
17134 41 2090 
17075 149 7498 
17075 156 7835 
17689 91 4588 
17552 30 1526 
17865 135 6776 
17540 10 504 
17540 32 1650 
14603 195 9772 
17517 196 9836 
17089 87 4370 
17316 61 3059 
17681 34 1718 
17681 55 2759 
17075 60 3007 
17237 155 7774 
17769 3 187 
17194 26 1323 
17194 37 1857 
17099 98 4924 
14901 91 4584 
17352 272 13641 
15116 127 6379 
17498 21 1100 
17535 83 4195 
17517 74 3726 
17517 131 6577 
17829 234 11730 
17408 68 3441 
17090 39 1960 
