Run Subrun Event
15222 67 3382 
15222 80 4027 
14716 138 6911 
15156 19 960 
15125 79 3964 
15118 172 8636 
15013 202 10126 
17447 6 310 
17876 158 7940 
17875 313 15665 
14975 12 620 
17238 24 1206 
17720 14 749 
14810 4 208 
14810 20 1007 
15074 95 4786 
14543 18 911 
14558 258 12904 
14712 62 3105 
14712 177 8883 
14801 31 1599 
14993 9 466 
15064 12 649 
17177 48 2409 
14746 305 15273 
14806 116 5803 
14885 10 524 
15115 65 3267 
14713 14 725 
17823 58 2925 
14558 109 5481 
14584 17 892 
15149 101 5086 
17875 407 20379 
17875 417 20892 
14911 99 4952 
14557 110 5528 
17683 181 9079 
15163 9 490 
15160 83 4186 
15177 15 763 
17774 3 165 
14927 91 4582 
17776 9 497 
17776 11 597 
14890 103 5186 
14940 273 13654 
14699 3 171 
15130 6 324 
14779 0 46 
14610 66 3340 
17834 45 2282 
17871 102 5139 
17783 98 4909 
14676 2 109 
14763 13 678 
14726 93 4685 
15013 5 288 
14935 143 7151 
17830 5 270 
14897 65 3289 
17787 27 1387 
14822 44 2221 
14664 3 158 
14920 30 1503 
14468 97 4865 
14899 90 4504 
14942 18 947 
14917 43 2172 
14812 111 5595 
15182 101 5095 
15103 224 11224 
14938 54 2747 
15013 28 1424 
14562 24 1232 
14743 119 5996 
14991 9 480 
14806 200 10037 
17722 2 102 
14550 195 9784 
17829 248 12418 
14870 71 3586 
14559 254 12729 
14805 216 10813 
17413 202 10129 
17170 24 1250 
14675 55 2774 
17955 225 11279 
14916 115 5780 
14682 68 3410 
14682 68 3438 
17722 33 1694 
14806 193 9698 
14805 163 8156 
14824 141 7085 
15103 65 3274 
17240 211 10551 
17561 25 1286 
14936 82 4107 
15117 50 2508 
14771 128 6435 
17762 2 132 
17762 2 150 
15147 127 6371 
17875 403 20166 
14716 62 3102 
14716 97 4858 
17561 58 2947 
14747 8 435 
14989 210 10549 
14912 49 2458 
14912 166 8306 
14548 91 4591 
14729 94 4732 
14541 69 3489 
15129 54 2730 
14805 109 5453 
14805 207 10359 
15133 2 112 
14748 125 6262 
14622 38 1926 
14787 46 2309 
14935 102 5139 
17354 51 2566 
17840 96 4842 
17840 264 13218 
14610 123 6160 
14870 31 1574 
17829 218 10947 
15122 213 10675 
14768 158 7922 
17834 59 2968 
17259 16 809 
