Run Subrun Event
15471 84 4212 
18021 80 4011 
18021 80 4029 
17561 58 2947 
18935 313 15692 
14702 2 107 
15930 35 1783 
18010 164 8205 
18010 164 8245 
17398 241 12080 
14897 1 100 
14639 19 971 
17208 41 2090 
17875 8 441 
18921 18 948 
14576 99 4992 
18765 101 5090 
15965 228 11442 
14609 165 8283 
15136 61 3091 
17373 181 9097 
14721 94 4748 
16960 201 10097 
14902 59 2995 
14902 247 12371 
18949 24 1209 
14693 9 497 
18010 194 9731 
18218 331 16577 
16298 159 7977 
14707 12 611 
16199 307 15363 
16211 4 225 
17089 54 2722 
17089 58 2909 
17089 122 6122 
18018 55 2778 
17658 57 2866 
15153 156 7823 
15270 65 3286 
15270 69 3469 
17861 3 173 
14817 68 3426 
17407 138 6926 
18861 9 475 
14968 10 513 
14968 60 3017 
18574 290 14544 
17633 40 2006 
14812 51 2594 
18678 352 17630 
15801 127 6352 
15330 71 3557 
15330 103 5178 
17771 18 944 
17199 43 2198 
17683 200 10016 
18692 403 20198 
17400 20 1014 
14810 21 1075 
14529 48 2431 
17744 18 936 
18673 78 3929 
14526 53 2698 
18574 330 16516 
18779 217 10859 
16850 128 6411 
16150 240 12040 
17098 39 1991 
14242 103 5167 
17978 364 18206 
15106 233 11680 
15106 233 11688 
18011 77 3880 
18756 29 1452 
17637 72 3625 
16439 9 458 
16439 78 3915 
17328 95 4767 
18474 189 9487 
18474 240 12045 
18732 139 6963 
17249 184 9221 
17726 93 4689 
18021 84 4242 
18021 157 7873 
15416 140 7032 
17722 2 102 
15323 75 3800 
15498 29 1462 
18044 438 21930 
14436 211 10565 
18865 60 3033 
17840 110 5548 
16573 99 4952 
16573 105 5280 
17333 164 8234 
17271 8 413 
15125 79 3964 
17235 0 38 
18008 79 3959 
17055 424 21210 
17312 5 252 
15061 7 369 
16252 23 1178 
17494 97 4855 
17082 33 1658 
14216 23 1159 
17432 11 589 
17998 162 8106 
15416 8 417 
15416 8 442 
16063 125 6296 
18928 27 1358 
14736 50 2508 
18035 12 635 
16119 325 16292 
16119 517 25886 
15160 253 12678 
14363 103 5184 
18882 156 7823 
16970 82 4133 
18010 201 10100 
17830 37 1855 
17830 44 2211 
15904 38 1934 
14376 125 6258 
15927 329 16470 
18218 205 10265 
18773 0 35 
17582 16 841 
14468 97 4865 
16826 29 1452 
16169 173 8661 
18044 175 8793 
18753 184 9228 
15479 167 8370 
17851 271 13590 
14611 216 10817 
18903 216 10801 
18903 401 20062 
18219 209 10462 
18732 261 13085 
15589 164 8234 
17482 12 624 
15473 17 875 
18615 580 29015 
16994 258 12948 
17641 51 2573 
14924 156 7803 
17972 270 13507 
14134 71 3564 
14814 58 2936 
15961 152 7635 
17855 89 4500 
18225 534 26708 
15491 346 17327 
17209 59 2988 
15328 52 2619 
17600 84 4234 
15103 226 11320 
18488 212 10640 
17160 8 445 
17160 16 835 
17834 59 2968 
16144 90 4532 
14903 120 6022 
14174 87 4384 
18685 517 25856 
18676 126 6348 
18665 248 12430 
16845 458 22908 
17871 98 4901 
15328 221 11061 
18496 125 6275 
18516 192 9642 
17561 119 5996 
17955 55 2767 
16446 103 5179 
16446 246 12322 
14558 151 7568 
18210 21 1096 
18646 131 6576 
18646 131 6587 
14140 27 1399 
16499 385 19256 
16313 141 7060 
17077 161 8092 
18931 139 6979 
17194 94 4704 
14788 3 164 
14641 142 7117 
14550 268 13427 
18779 141 7085 
17870 5 263 
17870 5 266 
17870 5 273 
14812 91 4599 
18285 2 113 
14438 134 6721 
18024 293 14686 
15047 3 158 
14990 232 11609 
16090 70 3540 
14597 39 1978 
14978 25 1297 
17664 33 1670 
18241 47 2391 
18701 62 3137 
18752 513 25693 
18752 567 28354 
15120 20 1037 
17228 61 3064 
15128 131 6587 
17249 58 2911 
17249 328 16406 
14807 245 12251 
18795 91 4558 
17371 200 10046 
18779 462 23136 
17678 29 1473 
17100 64 3206 
15484 122 6119 
