Run Subrun Event
18021 216 10801 
15808 98 4901 
15696 54 2749 
15447 125 6272 
18514 523 26175 
17132 159 7994 
18219 86 4350 
15348 7 371 
14257 65 3268 
14667 43 2167 
14667 64 3207 
18955 255 12755 
17152 92 4628 
17680 13 679 
17680 14 710 
14643 174 8746 
14643 253 12692 
16134 410 20540 
18495 23 1169 
17955 296 14805 
17955 312 15628 
15489 33 1677 
15489 198 9921 
18603 131 6589 
18928 91 4600 
17406 6 338 
15420 20 1012 
16746 114 5731 
17602 19 997 
17552 244 12209 
17552 244 12230 
14263 24 1213 
17693 333 16663 
18771 34 1749 
17265 79 3963 
17206 250 12512 
15403 179 8970 
14452 122 6101 
17177 48 2409 
14774 62 3116 
15780 50 2503 
15780 85 4293 
15969 423 21158 
17986 177 8856 
16978 205 10283 
15465 56 2835 
17251 22 1116 
18286 107 5377 
15783 364 18228 
16119 10 501 
15106 172 8640 
17990 445 22275 
15456 125 6257 
16867 265 13284 
17367 151 7579 
17131 112 5606 
15915 314 15728 
14286 4 229 
17987 169 8469 
17992 32 1626 
17992 70 3515 
14901 173 8678 
14901 219 10966 
14901 260 13040 
18781 70 3519 
14558 186 9310 
16147 4 250 
14293 251 12582 
18631 337 16858 
17865 21 1065 
16266 198 9949 
14342 76 3842 
15147 34 1716 
14553 135 6760 
15701 213 10691 
14788 23 1159 
14376 266 13311 
17671 395 19766 
15167 101 5090 
14923 41 2095 
17783 94 4717 
16172 359 17997 
14269 194 9727 
15927 7 360 
15927 7 384 
14427 146 7327 
16148 92 4640 
16585 103 5165 
17984 99 4973 
18574 49 2472 
17655 138 6917 
15941 7 378 
16226 132 6627 
18935 322 16149 
14802 283 14189 
17101 46 2306 
17082 13 677 
17106 14 721 
15114 96 4847 
18226 228 11433 
18764 41 2069 
18764 110 5547 
18636 438 21950 
17240 183 9184 
15264 3 178 
18257 104 5235 
17191 2 113 
18048 65 3264 
14935 251 12596 
17861 222 11114 
14690 5 261 
14546 26 1306 
15153 88 4406 
14721 60 3044 
14721 155 7799 
15053 87 4365 
14901 73 3698 
16509 156 7846 
14806 233 11654 
15463 101 5080 
14277 27 1394 
16169 232 11625 
18048 373 18685 
17638 31 1560 
17874 36 1822 
14195 266 13333 
16962 86 4346 
17592 13 665 
16066 19 976 
16459 52 2615 
14611 71 3558 
18694 75 3753 
15289 72 3636 
17686 351 17596 
15774 429 21500 
17802 6 306 
15174 212 10646 
17036 20 1026 
17644 31 1599 
17594 67 3398 
14716 46 2330 
17237 169 8462 
15318 29 1493 
15251 46 2308 
15640 180 9008 
16573 188 9431 
14526 136 6808 
14526 136 6814 
17306 91 4564 
17206 485 24290 
14157 14 733 
18005 28 1428 
14801 262 13105 
14425 57 2855 
16162 69 3493 
17451 1 66 
18268 49 2453 
14223 43 2168 
14939 41 2051 
17239 237 11869 
16281 206 10343 
18701 62 3137 
16845 14 743 
17306 22 1107 
17306 54 2728 
17028 93 4681 
16951 89 4462 
15676 112 5618 
15701 94 4745 
17344 77 3885 
18225 332 16621 
18510 375 18774 
16198 45 2288 
16821 153 7670 
16825 22 1109 
17332 10 508 
17332 40 2004 
15436 153 7668 
15436 161 8076 
15436 191 9587 
15377 103 5179 
15500 3 155 
14611 124 6245 
17231 66 3311 
17840 97 4887 
17360 22 1150 
17199 43 2198 
18959 29 1475 
18959 40 2037 
14224 26 1319 
14931 22 1127 
16583 73 3682 
18915 70 3538 
15299 6 328 
17303 62 3141 
17684 67 3372 
14716 120 6016 
15949 200 10041 
18008 46 2342 
17543 17 864 
18760 106 5305 
15783 280 14009 
17327 110 5515 
15921 139 6977 
16994 34 1727 
17693 298 14909 
15922 37 1863 
16826 409 20460 
17111 186 9325 
17998 55 2793 
17998 66 3333 
15389 30 1505 
14721 94 4748 
16787 58 2948 
16693 133 6665 
14925 100 5005 
15722 192 9604 
17004 57 2856 
17004 291 14558 
15160 342 17108 
15160 342 17139 
17985 236 11831 
16119 241 12074 
18761 198 9950 
17781 5 298 
17041 67 3367 
18497 357 17891 
17985 358 17942 
17524 12 604 
16099 31 1575 
18014 27 1384 
17871 90 4511 
18954 120 6031 
18954 421 21099 
17295 25 1286 
16694 0 30 
15348 198 9935 
16964 401 20065 
15122 100 5025 
18927 75 3764 
17116 69 3485 
18790 175 8784 
14297 70 3539 
18225 314 15703 
17960 37 1894 
14577 60 3017 
18021 322 16114 
18021 322 16126 
15927 381 19059 
17620 220 11020 
17057 118 5930 
18650 50 2515 
15676 80 4037 
15125 166 8345 
15125 166 8346 
15983 192 9650 
15431 77 3852 
15900 23 1173 
14206 103 5182 
15923 17 883 
17666 18 939 
16405 29 1499 
15751 30 1519 
17122 95 4755 
17371 31 1598 
14233 7 397 
17695 154 7740 
14548 96 4835 
16317 143 7172 
16909 48 2418 
17985 394 19734 
15227 6 349 
15783 207 10356 
15511 244 12250 
15449 59 2993 
18733 24 1213 
16310 72 3634 
18021 618 30941 
18225 463 23192 
18225 472 23605 
16734 81 4082 
14911 89 4464 
14645 2 140 
15396 5 279 
15396 161 8066 
15514 128 6421 
15163 76 3809 
15965 228 11442 
15875 356 17821 
15136 123 6199 
15117 161 8099 
14468 82 4128 
17132 534 26705 
18760 87 4397 
17482 181 9073 
15800 247 12384 
17633 40 2006 
16802 155 7787 
16802 212 10631 
18266 34 1720 
16144 151 7595 
17111 87 4370 
15916 336 16827 
15497 285 14293 
16751 283 14176 
17671 325 16283 
17671 325 16294 
14548 24 1204 
14548 112 5611 
15274 16 843 
15762 318 15909 
18467 164 8241 
18665 24 1209 
16073 215 10781 
14375 127 6368 
14375 204 10236 
15988 85 4298 
18960 57 2878 
18760 152 7635 
16551 112 5645 
16425 65 3295 
16425 66 3312 
15398 81 4097 
15398 242 12122 
17665 35 1794 
18062 220 11039 
16743 128 6407 
17637 49 2459 
15859 116 5823 
14884 121 6072 
14884 156 7826 
17801 6 336 
17264 9 476 
15859 40 2009 
15803 4 226 
15803 33 1697 
18795 203 10167 
16352 443 22155 
18754 166 8302 
18941 6 306 
14644 216 10802 
15634 254 12743 
15634 287 14360 
15425 34 1732 
16506 283 14160 
16506 283 14188 
15017 57 2884 
14699 3 171 
18208 12 605 
16288 92 4623 
16288 247 12354 
18039 101 5056 
17840 447 22360 
17840 447 22376 
16821 276 13830 
18514 190 9518 
16845 464 23236 
16845 464 23249 
17693 361 18092 
14222 23 1184 
14157 134 6714 
16529 105 5270 
17655 284 14218 
14122 159 7973 
14825 51 2578 
15771 29 1498 
16169 402 20102 
17193 51 2574 
15676 6 331 
14991 9 480 
17861 3 173 
18760 232 11604 
15766 12 647 
17459 24 1222 
15521 4 227 
18760 318 15906 
17448 178 8926 
17313 158 7946 
18690 83 4157 
18949 84 4207 
14873 163 8189 
15013 35 1752 
17459 64 3209 
18910 50 2537 
15449 42 2105 
15449 75 3752 
17132 184 9236 
15270 65 3286 
15270 69 3469 
17975 141 7063 
15311 17 876 
17240 42 2120 
18048 294 14728 
18489 283 14170 
17055 227 11376 
17055 257 12887 
15144 3 171 
17840 405 20251 
16307 46 2344 
18949 24 1209 
18219 92 4633 
17235 0 38 
18225 109 5452 
17240 19 978 
17240 250 12504 
16925 116 5813 
18283 8 442 
15886 9 453 
18794 123 6187 
17057 36 1844 
15146 88 4439 
15710 25 1282 
16341 179 8977 
17693 355 17777 
14729 94 4732 
16266 20 1014 
16266 307 15372 
18933 188 9418 
16323 47 2378 
14920 4 248 
18752 248 12409 
16071 130 6506 
18282 78 3943 
17448 195 9756 
18665 249 12451 
18752 207 10388 
15436 364 18237 
16258 7 352 
18027 17 879 
17557 57 2856 
18922 70 3527 
16439 8 438 
14154 237 11898 
18031 170 8502 
15448 122 6114 
17382 4 214 
16585 122 6142 
17237 80 4012 
14133 81 4059 
14558 258 12904 
16788 52 2641 
17566 202 10126 
15511 109 5452 
18666 80 4031 
15225 15 760 
15225 36 1830 
15225 36 1841 
14539 10 529 
15961 2 108 
14991 234 11708 
14991 234 11717 
14770 51 2600 
14770 99 4953 
14770 204 10242 
15174 177 8893 
15279 66 3344 
14548 176 8847 
14548 197 9896 
17658 57 2866 
14234 13 683 
16118 5 281 
15473 25 1284 
18615 362 18121 
16888 281 14062 
14562 24 1232 
16515 1 96 
15634 165 8261 
18032 36 1807 
14634 107 5356 
14774 249 12476 
15122 209 10457 
14125 4 220 
15872 82 4138 
16092 91 4569 
16919 512 25649 
16919 384 19224 
18527 583 29177 
17726 16 809 
14923 19 998 
17415 247 12358 
14706 18 916 
14706 85 4252 
15170 42 2139 
18286 149 7486 
15114 12 603 
14396 87 4359 
14396 87 4386 
14396 87 4396 
16186 78 3939 
18265 161 8073 
17561 145 7253 
17524 289 14480 
14897 38 1914 
18760 201 10090 
17011 326 16327 
15915 289 14465 
15915 289 14486 
16075 464 23215 
16148 147 7376 
14541 94 4710 
17287 113 5699 
16150 214 10724 
18622 9 456 
15639 142 7109 
17667 44 2219 
17504 12 643 
18021 560 28039 
15722 128 6437 
15529 228 11433 
16947 274 13702 
14219 105 5288 
16947 297 14863 
15917 278 13948 
14968 10 513 
14968 60 3017 
14968 88 4403 
18954 129 6484 
16004 12 642 
18935 346 17311 
15873 145 7272 
18673 78 3929 
17985 13 673 
17168 8 405 
17990 155 7760 
16788 71 3551 
14891 8 401 
18754 109 5476 
17744 5 286 
17835 151 7595 
14585 79 3976 
17521 100 5049 
17452 140 7006 
16179 44 2237 
15903 55 2760 
14338 238 11942 
18253 54 2713 
14603 24 1246 
18283 76 3832 
17109 124 6231 
14360 36 1813 
17204 157 7859 
18048 105 5254 
16536 35 1756 
18951 341 17082 
18882 156 7823 
18760 141 7051 
18760 285 14280 
15783 64 3230 
18502 81 4068 
17132 24 1211 
15281 13 678 
14216 23 1159 
14749 171 8590 
15801 347 17397 
17726 93 4689 
16141 222 11102 
17560 74 3730 
17080 58 2929 
17080 137 6893 
18026 70 3538 
18026 70 3548 
18609 174 8738 
18928 31 1570 
18928 114 5745 
17851 330 16533 
15639 193 9654 
18733 38 1920 
18026 143 7174 
17112 136 6832 
18508 186 9340 
15249 111 5590 
18610 122 6133 
16948 24 1207 
18269 94 4712 
17459 39 2000 
17459 123 6160 
17132 394 19724 
18024 524 26206 
18492 467 23400 
17356 204 10243 
16978 398 19950 
16169 60 3048 
16022 153 7689 
16022 225 11288 
15822 9 474 
17383 388 19447 
15910 142 7113 
14772 164 8247 
17382 25 1278 
14822 44 2221 
14814 110 5532 
14217 24 1235 
14235 139 6996 
17212 6 304 
14418 268 13435 
18010 69 3480 
17326 42 2150 
15264 132 6645 
17482 75 3751 
18021 578 28903 
16052 430 21504 
16742 53 2700 
18753 45 2275 
17168 24 1202 
15396 120 6050 
18685 269 13495 
14708 70 3516 
18021 690 34505 
15428 41 2087 
15442 80 4012 
15439 59 2966 
15339 5 288 
15339 142 7135 
17406 19 982 
17662 190 9510 
17620 141 7093 
14772 72 3627 
14772 72 3645 
14772 262 13135 
16749 49 2459 
17956 78 3902 
17956 122 6149 
17722 33 1694 
16840 41 2094 
16840 76 3823 
18465 3 188 
15917 143 7181 
14458 52 2603 
17240 509 25480 
17684 21 1088 
14379 158 7905 
15458 135 6763 
17664 79 3994 
14213 2 137 
16888 369 18481 
15591 161 8090 
15499 55 2790 
17457 101 5084 
18701 142 7130 
14802 71 3572 
14917 52 2638 
14917 57 2855 
17208 147 7376 
18619 12 628 
18619 74 3736 
15722 86 4326 
14297 145 7280 
15469 112 5612 
14138 42 2127 
15236 127 6381 
17560 76 3808 
18011 77 3880 
17413 202 10129 
15710 43 2167 
17972 217 10853 
18492 242 12147 
16352 48 2429 
15236 41 2089 
17371 184 9234 
15259 29 1464 
15701 123 6194 
15917 348 17441 
17204 228 11416 
15959 27 1388 
14631 234 11737 
16739 20 1012 
15902 126 6314 
14242 103 5167 
18753 64 3242 
18712 229 11461 
16588 147 7379 
15902 187 9379 
18054 128 6423 
17858 217 10854 
14541 209 10499 
14793 109 5494 
16160 128 6413 
16186 0 30 
15111 168 8402 
