Run Subrun Event
14706 85 4252 
17413 149 7472 
15251 56 2809 
18021 322 16114 
18021 322 16120 
18021 322 16126 
14299 17 900 
15801 84 4233 
17875 6 335 
17875 90 4526 
16693 133 6665 
16583 130 6536 
16583 218 10919 
16583 239 11989 
14245 103 5171 
17106 14 721 
17693 279 13987 
18959 29 1475 
18959 40 2037 
14900 72 3617 
14286 4 229 
15270 65 3286 
15270 65 3291 
15270 69 3469 
18646 200 10035 
17344 77 3885 
15762 186 9316 
18021 148 7449 
14667 43 2167 
14667 64 3207 
16585 122 6142 
18021 29 1493 
14410 278 13936 
14901 219 10966 
14901 260 13040 
16742 8 424 
16288 92 4623 
16288 247 12354 
14468 82 4128 
14903 323 16155 
18218 42 2105 
17665 35 1794 
16134 428 21420 
14617 13 690 
17303 62 3141 
17696 100 5004 
14692 32 1631 
17655 138 6917 
16743 128 6407 
18049 14 707 
15921 19 991 
15921 127 6386 
17985 358 17942 
15377 103 5179 
16551 362 18127 
15473 228 11408 
16099 31 1575 
14774 16 832 
14774 62 3116 
15403 179 8970 
17237 80 4012 
17745 12 641 
17451 1 66 
15484 385 19262 
18760 47 2353 
18760 254 12718 
17683 236 11821 
14541 209 10499 
16167 140 7011 
15249 149 7455 
14242 103 5167 
15949 200 10041 
15634 165 8261 
14760 130 6501 
15900 23 1173 
18510 375 18774 
14575 17 852 
18761 198 9950 
18882 156 7823 
14396 39 1957 
17840 405 20251 
14991 9 480 
14376 266 13311 
14923 41 2095 
15410 70 3529 
18219 92 4633 
17036 20 1026 
14431 96 4804 
18010 223 11163 
14634 107 5356 
17662 190 9510 
17239 40 2043 
16071 130 6506 
17122 95 4755 
14157 14 733 
15234 86 4337 
16148 92 4640 
18007 48 2409 
16022 45 2294 
14911 87 4389 
15122 100 5025 
14899 315 15781 
14524 30 1522 
15710 25 1282 
17514 24 1201 
14716 120 6016 
17469 3 160 
15701 94 4745 
16266 198 9949 
18208 12 605 
18514 523 26175 
14770 51 2600 
14770 99 4953 
14770 204 10242 
18044 348 17409 
18044 382 19104 
18044 374 18728 
17406 6 338 
16515 1 96 
17557 57 2856 
15803 19 977 
15415 301 15066 
18048 294 14728 
17801 6 336 
18005 28 1428 
14558 258 12904 
14263 24 1213 
14217 24 1235 
16198 45 2288 
14897 83 4183 
16378 96 4824 
18622 9 456 
18005 98 4934 
15316 196 9837 
15425 34 1732 
15425 34 1750 
17671 325 16283 
17671 325 16294 
18286 149 7486 
15279 66 3344 
14213 2 137 
15783 364 18228 
17532 3 160 
17116 69 3485 
17871 228 11418 
16022 153 7689 
16022 225 11288 
18636 438 21950 
18238 21 1084 
17109 124 6231 
16888 281 14062 
16951 89 4462 
15969 423 21158 
18732 194 9711 
18732 358 17931 
14642 77 3867 
17090 78 3950 
18499 129 6482 
14716 46 2330 
15927 7 360 
15927 7 384 
15900 13 659 
17364 39 1977 
17364 44 2234 
16075 464 23215 
15133 2 112 
14923 19 998 
18719 48 2441 
17406 19 982 
15144 3 171 
17103 24 1238 
17103 35 1758 
15482 150 7523 
14277 27 1394 
15499 111 5551 
17552 244 12209 
15952 248 12415 
17521 100 5049 
18467 164 8241 
15177 15 763 
17360 22 1150 
18910 50 2537 
15872 82 4138 
17655 152 7645 
17057 118 5930 
17524 12 604 
15701 213 10691 
18928 31 1570 
16964 401 20065 
14224 26 1319 
14133 81 4059 
17855 89 4500 
14631 276 13802 
18026 70 3538 
18026 70 3548 
15722 86 4326 
17861 222 11114 
15902 126 6314 
18026 143 7174 
17208 147 7376 
15222 154 7732 
15222 190 9537 
14607 136 6824 
14219 105 5288 
18466 92 4633 
18928 27 1358 
16840 41 2094 
16840 76 3823 
18922 217 10866 
18495 23 1169 
15339 5 288 
15339 142 7135 
17206 46 2337 
18760 106 5305 
14743 52 2611 
18928 91 4600 
17865 342 17137 
18927 75 3764 
15073 67 3376 
14187 129 6477 
15389 30 1505 
17459 39 2000 
17459 123 6160 
16586 113 5657 
17560 74 3730 
15501 202 10139 
14611 71 3558 
17956 122 6149 
14216 23 1159 
17992 32 1626 
17992 70 3515 
16888 369 18481 
14310 37 1891 
17237 183 9168 
15701 212 10633 
16694 0 30 
14736 50 2508 
15436 153 7668 
15436 161 8076 
15436 191 9587 
16751 283 14176 
15959 27 1388 
17783 94 4717 
14935 251 12596 
18048 105 5254 
17327 110 5515 
15287 55 2767 
18915 229 11454 
18694 75 3753 
18011 77 3880 
15291 1 65 
14418 268 13435 
14363 38 1939 
17459 24 1222 
14721 60 3044 
14721 155 7799 
17541 27 1398 
17871 90 4511 
18527 344 17247 
15875 356 17821 
14643 188 9426 
14643 258 12919 
16141 222 11102 
14138 42 2127 
17338 68 3445 
14585 38 1930 
15369 132 6601 
15369 132 6650 
14541 94 4710 
18244 20 1007 
17960 37 1894 
17823 58 2925 
14585 79 3976 
15783 280 14009 
15463 179 8982 
15463 406 20307 
17853 22 1113 
15989 26 1302 
14553 158 7934 
14553 165 8267 
14539 10 529 
17955 78 3905 
18753 64 3242 
17413 202 10129 
17055 311 15579 
