Run Subrun Event
14883 43 2184 
14985 68 3410 
17671 15 799 
16038 439 21989 
15902 133 6684 
17169 223 11179 
16152 163 8192 
14940 71 3571 
15901 384 19238 
18760 232 11604 
15715 126 6336 
16853 69 3475 
15504 91 4568 
15222 16 845 
17271 122 6134 
16551 40 2047 
18463 6 323 
15882 57 2860 
16141 203 10174 
16141 291 14560 
15762 106 5341 
14788 39 1956 
15106 270 13529 
15231 68 3437 
15231 68 3444 
17360 92 4637 
17139 35 1787 
14881 31 1597 
14881 45 2254 
14881 45 2259 
15491 50 2534 
15509 101 5058 
14455 273 13696 
14452 149 7477 
15916 417 20868 
15916 511 25564 
14623 247 12351 
15862 245 12271 
16467 68 3407 
16226 8 440 
18062 161 8080 
17572 21 1081 
17203 42 2128 
15933 28 1419 
16854 64 3205 
16854 64 3241 
17365 54 2746 
16964 305 15254 
17840 221 11057 
15360 42 2132 
15360 91 4596 
15360 149 7455 
14275 89 4474 
17846 136 6840 
16747 23 1187 
18931 119 5996 
14117 0 25 
14117 4 231 
14117 4 239 
16890 69 3481 
18915 159 7986 
14408 12 635 
14340 38 1903 
17696 35 1795 
17696 56 2803 
17503 53 2652 
17158 31 1592 
17158 68 3417 
18219 217 10878 
15412 234 11738 
14344 9 470 
17460 41 2068 
15960 375 18781 
17495 75 3759 
17596 49 2476 
16978 41 2060 
17637 64 3216 
17407 107 5365 
15591 118 5941 
16846 120 6028 
15915 187 9357 
14611 15 771 
16676 211 10564 
14297 143 7159 
18265 134 6733 
14912 10 537 
17414 116 5825 
16978 530 26524 
14538 17 890 
18885 19 973 
18885 72 3632 
17861 222 11114 
17831 20 1038 
14274 93 4672 
16994 257 12867 
17662 111 5585 
18665 406 20324 
18665 406 20347 
15292 63 3195 
16851 328 16440 
17398 4 218 
15386 3 188 
15386 21 1061 
18678 7 351 
15145 311 15569 
17647 15 795 
17647 18 943 
17647 41 2057 
15801 26 1341 
15801 130 6534 
15801 424 21232 
15801 424 21241 
14403 78 3940 
18021 393 19659 
16963 18 908 
17186 53 2659 
17693 247 12386 
18062 218 10906 
18062 235 11767 
16442 74 3728 
16150 268 13429 
18510 273 13653 
14295 51 2595 
17372 107 5352 
14592 89 4491 
18794 69 3465 
16250 160 8034 
17615 22 1113 
18014 8 419 
18014 8 428 
14401 48 2420 
14700 35 1798 
18645 156 7806 
14947 19 964 
17696 66 3316 
18474 43 2157 
18685 165 8253 
18882 137 6886 
16075 95 4758 
17198 8 433 
17308 115 5799 
14582 15 792 
14582 69 3491 
18922 562 28111 
14134 46 2330 
17667 64 3250 
14745 27 1382 
17361 226 11302 
17990 328 16401 
17990 328 16448 
