Run Subrun Event
14727 3 183 
17667 90 4523 
17667 270 13534 
17126 1 63 
14806 141 7059 
17616 30 1531 
18488 151 7587 
15969 158 7941 
18714 51 2598 
18714 52 2649 
14394 27 1399 
14394 28 1447 
14438 88 4436 
17998 41 2075 
17998 41 2092 
17998 64 3221 
16227 24 1239 
18701 190 9513 
17098 68 3422 
18630 83 4154 
18630 109 5459 
14428 77 3879 
17206 308 15431 
14473 1 69 
15701 277 13881 
17563 59 2973 
17560 92 4644 
15432 152 7640 
14816 175 8788 
17228 72 3622 
14186 73 3672 
16225 63 3154 
18786 0 16 
18786 0 21 
18786 47 2378 
15794 46 2305 
15017 34 1712 
17415 91 4574 
15396 133 6654 
15489 26 1325 
17592 182 9138 
17205 50 2530 
17348 7 396 
17972 144 7235 
18508 166 8322 
16148 40 2025 
14268 58 2930 
15801 7 367 
14774 262 13133 
15877 2 115 
15957 89 4482 
15957 89 4497 
17339 170 8522 
18937 17 856 
17978 312 15630 
16696 96 4805 
16814 8 427 
16694 88 4407 
18779 372 18627 
17370 1 60 
18760 152 7607 
15486 217 10874 
17955 237 11868 
17732 0 35 
17875 98 4924 
15966 320 16020 
18010 167 8364 
18010 167 8367 
18010 167 8379 
18010 167 8396 
15806 63 3178 
15751 59 2990 
15767 53 2654 
18760 111 5582 
18752 306 15329 
18933 44 2228 
15915 99 4992 
14375 106 5339 
16301 218 10932 
17561 73 3689 
16513 53 2657 
16446 412 20632 
17138 120 6026 
17138 124 6225 
17978 112 5639 
16852 149 7452 
15689 17 858 
18903 160 8028 
18636 333 16653 
17493 15 756 
14940 31 1558 
16188 88 4433 
14423 62 3138 
16437 231 11576 
15314 26 1323 
17855 16 821 
17855 126 6340 
17367 108 5429 
18253 25 1285 
17109 145 7278 
15463 126 6343 
14401 290 14537 
16220 81 4053 
15440 32 1607 
18466 63 3172 
15122 196 9828 
15721 2 122 
15011 8 445 
14418 165 8284 
17336 0 50 
15930 434 21725 
17070 248 12448 
14450 98 4912 
15122 94 4726 
14177 37 1871 
15828 451 22575 
16242 120 6004 
17851 177 8865 
18574 263 13156 
15294 65 3292 
18018 27 1363 
17693 234 11745 
16694 160 8006 
16694 232 11623 
14295 17 893 
15407 119 5966 
15967 35 1758 
14632 50 2515 
14134 201 10095 
14609 297 14867 
18021 126 6344 
17251 33 1684 
18922 0 48 
17114 128 6450 
17990 211 10569 
17339 94 4715 
17132 541 27081 
17364 36 1807 
17866 14 711 
17866 26 1323 
15875 214 10707 
14673 51 2599 
14673 74 3727 
14184 33 1653 
14228 9 499 
18021 615 30779 
17361 228 11445 
15799 124 6208 
17666 96 4848 
17666 181 9097 
18574 34 1704 
18021 578 28923 
18021 702 35145 
15155 26 1324 
15364 8 439 
17194 46 2350 
17337 34 1721 
14975 12 626 
18665 351 17564 
17011 27 1351 
14139 243 12177 
14248 2 108 
15314 15 795 
14206 21 1069 
17383 51 2573 
15696 94 4726 
15946 295 14779 
17537 5 285 
18958 50 2515 
15497 28 1411 
15529 214 10733 
16826 142 7140 
14281 21 1070 
18595 2 113 
15682 0 1 
17761 6 318 
17168 1 78 
18957 354 17737 
18922 629 31481 
17100 179 8996 
18685 363 18165 
17256 150 7523 
16150 136 6811 
16970 26 1317 
17662 177 8885 
15116 304 15203 
15430 86 4350 
15448 10 535 
15448 10 538 
14438 235 11773 
14438 256 12846 
16852 346 17307 
16852 346 17319 
17601 79 3966 
14643 19 992 
17662 181 9079 
17509 78 3937 
16562 14 726 
18048 170 8505 
17719 105 5265 
14551 48 2416 
18752 64 3202 
16467 2 104 
18495 163 8171 
16332 7 383 
16341 293 14677 
17686 263 13181 
15877 48 2437 
15963 58 2923 
15450 228 11450 
16836 116 5850 
