Run Subrun Event
17875 423 21192 
17131 177 8877 
14975 50 2509 
17665 36 1837 
14882 67 3375 
15103 226 11320 
14883 43 2184 
14559 285 14263 
17955 55 2767 
14643 264 13244 
15093 110 5510 
17835 83 4172 
14716 111 5599 
14644 161 8097 
15162 113 5667 
15102 31 1559 
14912 10 537 
14818 77 3852 
14902 59 2995 
14902 247 12371 
17875 49 2457 
15116 278 13915 
14672 6 325 
14955 123 6170 
17875 9 478 
15103 34 1721 
15222 16 845 
15099 55 2758 
14542 117 5856 
14542 117 5858 
17869 49 2493 
14998 149 7471 
14716 53 2667 
14543 197 9855 
14749 199 9965 
15182 63 3177 
17956 285 14267 
17956 290 14522 
15166 282 14130 
14745 126 6349 
15111 9 493 
14967 36 1847 
14623 247 12351 
15151 258 12919 
14713 78 3915 
14824 297 14888 
15138 0 45 
14936 37 1877 
14927 30 1535 
17754 57 2872 
17754 57 2889 
15082 81 4064 
15154 30 1521 
15154 30 1522 
15154 68 3407 
15106 270 13529 
15167 96 4819 
14609 80 4025 
15160 328 16442 
14643 113 5690 
15122 29 1496 
14784 60 3016 
14990 232 11609 
14886 26 1301 
14812 91 4599 
17703 48 2434 
14626 165 8289 
14788 39 1956 
17841 11 572 
14673 23 1192 
15113 33 1651 
14886 138 6931 
14745 27 1382 
14907 79 3994 
14669 44 2203 
14716 121 6053 
14467 247 12351 
15222 190 9537 
15130 13 677 
15130 31 1586 
14546 6 303 
17840 110 5548 
14641 46 2312 
17831 20 1038 
15106 84 4247 
15106 143 7169 
14759 25 1255 
14773 5 271 
14773 31 1586 
14780 8 417 
17865 262 13124 
15128 32 1649 
15128 122 6136 
14978 25 1297 
15122 160 8038 
14927 78 3920 
14870 292 14637 
14610 63 3199 
14824 298 14926 
14521 12 612 
17700 86 4330 
14615 5 270 
14700 35 1798 
17823 71 3599 
14774 203 10152 
17875 8 441 
14976 86 4341 
14697 8 422 
17186 21 1080 
14888 193 9674 
14924 298 14901 
14807 171 8552 
14805 82 4102 
14805 302 15109 
14805 306 15326 
14810 21 1075 
15145 311 15569 
14909 56 2844 
14689 10 525 
14915 103 5199 
14619 19 973 
15122 68 3406 
14802 143 7197 
17597 26 1341 
17667 64 3250 
14881 31 1597 
14881 45 2254 
14881 45 2259 
17871 13 695 
14543 168 8412 
14543 169 8483 
14682 69 3494 
14917 84 4229 
14664 267 13387 
17652 31 1582 
14584 85 4295 
14584 182 9120 
15153 156 7823 
14688 16 826 
15017 26 1344 
15017 121 6093 
14607 27 1385 
14641 142 7117 
15151 68 3445 
14584 7 359 
14584 111 5590 
14716 76 3801 
14783 0 20 
17875 60 3025 
14989 287 14386 
17744 18 936 
14741 189 9455 
14907 130 6513 
14562 27 1366 
14637 121 6091 
14541 192 9602 
14807 245 12251 
14916 76 3844 
14550 105 5283 
14688 25 1282 
14989 192 9647 
14989 245 12278 
15127 81 4077 
14927 68 3427 
14927 185 9285 
15222 228 11419 
15322 147 7392 
15407 31 1581 
18645 156 7806 
15976 100 5044 
15283 2 123 
15283 14 705 
15391 144 7247 
15428 251 12551 
15961 152 7635 
18510 101 5076 
14342 271 13588 
18709 382 19116 
14556 148 7407 
14597 50 2502 
15225 38 1930 
15225 50 2527 
15362 4 234 
18646 200 10035 
16147 4 250 
14392 202 10121 
16281 206 10343 
16242 16 820 
15427 132 6636 
18514 410 20525 
15397 208 10401 
16323 47 2378 
16022 370 18521 
14248 1 95 
16205 258 12902 
14427 88 4417 
15322 14 723 
15295 92 4634 
14343 201 10095 
17975 68 3407 
15334 43 2196 
15234 86 4337 
15337 15 778 
15337 24 1248 
18647 272 13610 
15940 108 5443 
15402 52 2634 
18024 77 3871 
15410 193 9671 
