Run Subrun Event
7054 1033 51699 
6339 113 5671 
6339 113 5699 
6991 0 28 
7011 34 1727 
7014 1144 57215 
7018 520 26041 
7049 1388 69413 
5187 76 3822 
6766 84 4208 
6919 198 9926 
7003 160 8032 
7008 464 23236 
7016 387 19395 
7017 1214 60704 
7017 1214 60728 
7020 1413 70682 
7048 187 9368 
6581 2 102 
6805 19 964 
7001 845 42300 
6467 141 7099 
7012 830 41510 
5783 32 1617 
7010 915 45772 
7021 799 39982 
7026 540 27034 
7055 116 5846 
7023 1914 95705 
7014 224 11232 
7014 664 33212 
7003 1469 73451 
6634 131 6577 
6675 7 353 
6103 56 2826 
6867 19 960 
6991 162 8102 
7023 1922 96115 
7049 906 45313 
7012 190 9524 
7012 190 9529 
7049 772 38633 
7026 39 1991 
7049 1792 89638 
6919 214 10719 
7008 998 49928 
7010 980 49012 
7020 1645 82253 
7008 1256 62817 
7020 1707 85357 
6103 135 6763 
6799 14 703 
7014 1749 87461 
7006 71 3566 
6387 129 6467 
7020 1675 83796 
7020 1822 91121 
7003 335 16798 
7003 1465 73266 
7014 665 33251 
7014 665 33256 
7014 860 43034 
7023 659 32951 
7003 246 12309 
7012 666 33340 
7018 14 728 
6521 95 4762 
6800 135 6796 
7020 873 43681 
7054 439 21995 
6468 3 167 
6615 54 2713 
7001 92 4621 
7051 15 761 
7051 15 767 
5051 6 328 
6359 33 1688 
7054 804 40244 
7012 1602 80127 
7145 26 1344 
7020 824 41213 
7023 983 49175 
7054 2004 100210 
7016 246 12301 
7054 342 17106 
6687 61 3051 
6917 10 507 
7054 806 40348 
7054 981 49076 
5092 116 5843 
7017 1539 76980 
4971 77 3895 
7001 1162 58149 
7004 621 31074 
7055 464 23240 
7145 75 3755 
5910 102 5102 
6934 136 6816 
7003 1280 64012 
5910 22 1147 
6348 19 959 
7010 556 27828 
7023 1593 79651 
7633 229 11465 
7017 913 45672 
6787 87 4395 
7023 1333 66691 
7055 28 1429 
6030 83 4152 
7014 856 42829 
7021 844 42204 
5086 44 2234 
5086 46 2337 
7010 144 7235 
6689 86 4326 
7007 135 6765 
7012 107 5380 
6594 118 5921 
7004 1282 64128 
7022 37 1855 
7022 37 1881 
6571 182 9145 
7017 532 26625 
7017 532 26646 
7018 180 9023 
7023 1755 87792 
7049 1819 90961 
5525 66 3320 
6211 15 798 
5106 81 4055 
7001 968 48436 
6228 8 442 
6789 82 4120 
6544 140 7020 
7006 178 8944 
7020 1526 76301 
7020 1526 76306 
7026 295 14754 
5091 26 1339 
5091 29 1465 
7026 292 14635 
6059 32 1625 
6978 196 9818 
7008 975 48762 
7019 341 17089 
6185 3 157 
7014 1067 53394 
6203 2 134 
6565 53 2675 
7020 345 17280 
5933 85 4271 
6683 141 7083 
6205 103 5168 
6583 35 1756 
7055 526 26333 
7001 94 4728 
6600 147 7382 
7010 696 34840 
7023 830 41550 
7055 667 33372 
7023 124 6241 
5782 11 581 
6490 125 6292 
7010 1539 76970 
7012 1404 70213 
7055 788 39410 
7001 302 15113 
7053 13 671 
7020 1246 62319 
5908 14 711 
7023 907 45374 
7023 907 45378 
7049 1494 74718 
5061 54 2733 
7019 542 27148 
5489 60 3011 
7008 385 19251 
7020 1497 74873 
6934 222 11149 
6989 37 1862 
7004 148 7415 
7020 1552 77629 
7001 335 16752 
5982 15 757 
7008 945 47283 
7010 1630 81528 
7753 36 1816 
7003 1470 73524 
7557 129 6490 
7010 1350 67536 
7004 753 37681 
7017 178 8905 
7017 178 8920 
7017 1289 64480 
7049 1039 51971 
6598 134 6749 
7010 674 33713 
7016 53 2678 
7017 1689 84457 
5985 140 7010 
6663 241 12093 
6663 242 12116 
6683 49 2499 
7010 702 35121 
6785 224 11237 
6749 133 6664 
7004 1269 63477 
7049 167 8357 
7054 563 28174 
6765 56 2838 
7018 201 10087 
7018 551 27594 
6027 105 5264 
7020 278 13905 
7026 809 40471 
7004 1511 75584 
7010 560 28045 
7049 767 38367 
6653 78 3934 
6664 82 4102 
7049 544 27238 
7014 1292 64604 
7014 1292 64607 
7017 789 39492 
7012 131 6590 
7019 564 28219 
7025 518 25931 
6867 55 2757 
7001 284 14219 
6303 20 1044 
6427 94 4723 
7383 0 11 
7006 563 28166 
7016 290 14507 
7020 912 45639 
7023 58 2924 
7014 332 16619 
6216 106 5310 
6216 109 5483 
6380 123 6196 
6875 3 162 
6875 5 293 
7004 532 26645 
7025 625 31262 
7003 782 39143 
7011 209 10474 
7017 1192 59607 
7023 940 47046 
5899 28 1447 
7006 414 20713 
7008 412 20636 
7020 1008 50418 
4998 17 887 
7001 503 25159 
7001 503 25175 
7023 438 21949 
7003 533 26699 
7017 1692 84650 
7054 253 12653 
7049 1049 52468 
7004 476 23824 
7738 73 3681 
6589 41 2059 
7018 512 25643 
6123 13 656 
6123 142 7126 
7023 1227 61384 
7055 499 24994 
7016 291 14569 
7019 360 18030 
5946 25 1284 
6487 128 6413 
7022 159 7976 
7008 329 16472 
5136 32 1601 
7016 145 7287 
7055 688 34449 
6024 106 5310 
6689 130 6533 
6689 135 6766 
7003 613 30697 
7026 455 22797 
7008 1304 65201 
7012 700 35021 
7020 529 26457 
7020 529 26464 
7025 454 22739 
7055 314 15721 
7055 314 15750 
6589 63 3190 
6664 214 10745 
6664 217 10874 
7003 1600 80005 
7006 322 16121 
7017 1304 65204 
7010 247 12354 
7004 158 7950 
7049 249 12464 
5383 10 521 
7012 1196 59845 
5611 0 28 
6059 17 875 
7054 287 14351 
7014 238 11949 
7017 1686 84336 
7022 45 2280 
7022 45 2294 
